"Domain","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis metallicus"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas fastidiosa"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium iodinum"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis prasina"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis sediminis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Microbacteriaceae","Pseudoclavibacter","Pseudoclavibacter endophyticus"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Tissierellaceae","Tissierella","Tissierella carlieri"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ultunensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinoallomurus","Actinoallomurus iriomotensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lapidilactobacillus","Lapidilactobacillus gannanensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus","Levilactobacillus brevis"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Helcococcus","Helcococcus seattlensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus frumenti"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium endometrii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Kocuria","Kocuria uropygialis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium falsenii"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus italicus"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium cochlearium"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Nesterenkonia","Nesterenkonia jeotgali"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Terrisporobacter","Terrisporobacter mayombei"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium mageritense"
"Bacteria","Bacteria_none","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus koreensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Citricoccus","Citricoccus nitrophenolicus"
"Bacteria","Bacteria_none","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Actinomarinicola","Actinomarinicola tropica"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Ornithinibacillus","Ornithinibacillus contaminans"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Glycomycetales","Glycomycetaceae","Glycomyces","Glycomyces tarimensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cereus"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Alteromonadales","Idiomarinaceae","Pseudidiomarina","Pseudidiomarina indica"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus marasmi"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes onderdonkii"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","Thiopseudomonas alkaliphila"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus aquiflavi"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus penneri"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Peribacillus","Peribacillus huizhouensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus byunsanensis"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter guillouiae"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Siminovitchia","Siminovitchia fortis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus dakarensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Aquibacillus","Aquibacillus albus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","Macrococcus caseolyticus"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas paravirosa"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus rostri"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Marinimicrobium","Marinimicrobium alkaliphilum"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium variabile"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Citricoccus","Citricoccus lacusdiani"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces iranensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Nesterenkonia","Nesterenkonia muleiensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Radiobacillus","Radiobacillus deserti"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","Macrococcus brunensis"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Tissierellaceae","Anaerosalibacter","Anaerosalibacter massiliensis"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus obesi"
"Bacteria","Bacteria_none","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Massilicoli","Massilicoli timonensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter globiformis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus massiliensis"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus urinimassiliensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium wolinskyi"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium flavescens"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora","Saccharomonospora oceani"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora tripterygii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium singulare"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_sedis","Gammaproteobacteria_Incertae_sedis_Incertae_sedis","Acidibacter","Acidibacter ferrireducens"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus benzoevorans"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium pollutisoli"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Kocuria","Kocuria atrinae"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Niallia","Niallia alba"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Neobacillus","Neobacillus vireti"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium pelargi"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Neobacillus","Neobacillus soli"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cedecea","Cedecea davisae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium neomassiliense"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium nasicanis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium terpenotabidum"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus","Levilactobacillus yonginensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Neobacillus","Neobacillus ginsengisoli"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus dakarensis"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Intrasporangiaceae","Knoellia","Knoellia sinensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura montaniterrae"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus atrophaeus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Neobacillus","Neobacillus pocheonensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pettenkoferi"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Oceanobacillus chungangensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus","Levilactobacillus spicheri"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_sedis","Gammaproteobacteria_Incertae_sedis_Incertae_sedis","Ignatzschineria","Ignatzschineria larvae"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pseudoavium"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter salsicius"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium senegalense"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Psychrobacillus","Psychrobacillus lasiicapitis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus rigui"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Glycomycetales","Glycomycetaceae","Glycomyces","Glycomyces arizonensis"
"Bacteria","Bacteria_none","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Pelagibacterium","Pelagibacterium lacus"
"Bacteria","Bacteria_none","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Singulisphaera","Singulisphaera rosea"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella","Cohnella luojiensis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruthenibacterium","Ruthenibacterium lactatiformans"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Gottfriedia","Gottfriedia acidiceleris"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Ectobacillus","Ectobacillus funiculus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas chitinilytica"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Aeromicrobium flavum"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Fundicoccus","Fundicoccus ignavus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Bogoriellaceae","Georgenia","Georgenia ruanii"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Incertae_sedis","Intestinimonas","Intestinimonas butyriciproducens"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas xiaochaidanensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis dassonvillei"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis mangrovei"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Catenibacillus","Catenibacillus scindens"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Ornithinimicrobiaceae","Ornithinimicrobium","Ornithinimicrobium pekingense"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Microbacteriaceae","Agrococcus","Agrococcus casei"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Caldibacillus","Caldibacillus thermolactis"
"Bacteria","Bacteria_none","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pusillimonas","Pusillimonas thiosulfatoxidans"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium butyricigenerans"
"Bacteria","Bacteria_none","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Paenochrobactrum","Paenochrobactrum gallinarii"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus larvae"
"Bacteria","Bacteria_none","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium vulgare"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Eubacteriales Family XIII. Incertae Sedis","Ihubacter","Ihubacter massiliensis"
"Bacteria","Bacteria_none","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Rhodoplanes","Rhodoplanes azumiensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Intrasporangiaceae","Janibacter","Janibacter cremeus"
"Bacteria","Bacteria_none","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Methylothermalis","Methylothermalis aethiopiae"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus phasianinus"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Wansuia","Wansuia hejianensis"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas phoceensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Microbispora","Microbispora bryophytorum"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus termitis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium suwonense"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Peribacillus","Peribacillus simplex"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter quasihormaechei"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus colihominis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Eubacteriales Family XIII. Incertae Sedis","Zhenpiania","Zhenpiania hominis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Planococcaceae","Rummeliibacillus","Rummeliibacillus pycnus"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes ihumii"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus massiliensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces triticisoli"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus vaginimassiliensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rotai"
